Taxon,Category,Associated crop type general,Associated crop type specific,Genus,Associated crop,SRSex,GRSex,ERSex,FCSex,FCSex priority category,SRSin,GRSin,ERSin,FCSin,FCSin priority category,FCSex value,FCSin value,FCSc_min,FCSc_max,FCSc mean,FCSc_min priority category,FCSc_max priority category,FCSc mean priority category,EOO status,AOO status,Combined threat assessment status,file_path
Leymus mollis subsp. villosissimus,(1)B,Food,Cereals and pseudocereals,Leymus,Wheat,0.858369099,0.0,0.0,0.286123033,HP,14.63414634,23.4961366,100.0,46.04342765,MP,0.286123033,46.04342765,0.286123033,46.04342765,23.16477534,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Leymus/Leymus mollis subsp. villosissimus_Run20200203_2020-07-28.html
Leymus pacificus,(1)B,Food,Cereals and pseudocereals,Leymus,Wheat,1.6393442619999998,0.0,0.0,0.546448087,HP,59.25925926,30.70099853,100.0,63.32008593,LP,0.546448087,63.32008593,0.546448087,63.32008593,31.93326701,HP,LP,MP,Vulnerable (VU),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Leymus/Leymus pacificus_Run20200203_2020-07-28.html
Leymus salina subsp. mojavensis,(1)B,Food,Cereals and pseudocereals,Leymus,Wheat,20.0,0.0,0.0,6.666666667,HP,75.0,55.05620357,100.0,76.68540119,SC,6.666666667,76.68540119,6.666666667,76.68540119,41.67603393,HP,SC,MP,Vulnerable (VU),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Leymus/Leymus salina subsp. mojavensis_Run20200203_2020-07-28.html
Leymus salina subsp. salina,(1)B,Food,Cereals and pseudocereals,Leymus,Wheat,3.361344538,8.011919805,60.0,23.79108811,HP,21.73913043,14.19933536,100.0,45.31282193,MP,23.79108811,45.31282193,23.79108811,45.31282193,34.55195502,HP,MP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Leymus/Leymus salina subsp. salina_Run20200203_2020-07-28.html
Leymus salina subsp. salmonis,(1)B,Food,Cereals and pseudocereals,Leymus,Wheat,15.38461538,10.94853679,50.0,25.44438406,MP,0.0,3.845967767,50.0,17.94865592,HP,25.44438406,17.94865592,17.94865592,25.44438406,21.69651999,HP,MP,HP,Least Concern (LC),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Leymus/Leymus salina subsp. salmonis_Run20200203_2020-07-28.html
Leymus simplex,(1)B,Food,Cereals and pseudocereals,Leymus,Wheat,0.0,0.0,0.0,0.0,HP,0.0,2.543002916,100.0,34.18100097,MP,0.0,34.18100097,0.0,34.18100097,17.09050049,HP,MP,HP,Possible Near Threatened (NT),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Leymus/Leymus simplex_Run20200203_2020-07-28.html
Leymus triticoides,(1)B,Food,Cereals and pseudocereals,Leymus,Wheat,1.5817779180000002,5.4195692489999985,20.68965517,9.230334113,HP,17.80028944,13.87471773,100.0,43.89166905,MP,9.230334113,43.89166905,9.230334113,43.89166905,26.56100158,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Leymus/Leymus triticoides_Run20200203_2020-07-28.html
Leymus x multiflorus,(1)C,Food,Cereals and pseudocereals,Leymus,Wheat,0.0,0.0,0.0,0.0,HP,0.0,,,0.0,HP,0.0,0.0,0.0,0.0,0.0,HP,HP,HP,Vulnerable (VU),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Leymus/Leymus x multiflorus_Run20200203_2020-07-28.html
Leymus x vancouverensis,(1)C,Food,Cereals and pseudocereals,Leymus,Wheat,0.0,0.0,0.0,0.0,HP,0.0,,,0.0,HP,0.0,0.0,0.0,0.0,0.0,HP,HP,HP,Critically Endangered (CR),Critically Endangered (CR),Critically Endangered (CR),./compiledSummaryDocs/Leymus/Leymus x vancouverensis_Run20200203_2020-07-28.html
Malus angustifolia,(1)B,Food,Fruits,Malus,Apple,7.533482143,5.334702785,23.52941176,12.13253223,HP,8.720930232999999,4.140648703,80.0,30.95385965,MP,12.13253223,30.95385965,12.13253223,30.95385965,21.54319594,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Malus/Malus angustifolia_Run20200203_2020-07-28.html
Malus coronaria,(1)B,Food,Fruits,Malus,Apple,8.073654391,0.629553118,15.0,7.90106917,HP,5.292479108999999,2.685713943,75.0,27.65939768,MP,7.90106917,27.65939768,7.90106917,27.65939768,17.78023343,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Malus/Malus coronaria_Run20200203_2020-07-28.html
Malus fusca,(1)A,Food,Fruits,Malus,Apple,17.25516322,11.93576074,53.84615385,27.67902594,MP,16.24087591,13.40431425,91.66666667,40.43728561,MP,27.67902594,40.43728561,27.67902594,40.43728561,34.05815577,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Malus/Malus fusca_Run20200203_2020-07-28.html
Malus ioensis,(1)B,Food,Fruits,Malus,Apple,6.22732769,6.536509072,25.0,12.58794559,HP,4.142011834,3.271311023,100.0,35.80444095,MP,12.58794559,35.80444095,12.58794559,35.80444095,24.19619327,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Malus/Malus ioensis_Run20200203_2020-07-28.html
Manihot angustiloba,(1)B,Food,Roots and tubers,Manihot,Cassava,0.303951368,0.0,0.0,0.101317123,HP,17.04035874,8.795193526,85.71428571,37.18327933,MP,0.101317123,37.18327933,0.101317123,37.18327933,18.64229823,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Manihot/Manihot angustiloba_Run20200203_2020-07-28.html
Manihot davisiae,(1)B,Food,Roots and tubers,Manihot,Cassava,1.515151515,0.0,0.0,0.505050505,HP,4.87804878,9.329395447000001,100.0,38.06914808,MP,0.505050505,38.06914808,0.505050505,38.06914808,19.28709929,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Manihot/Manihot davisiae_Run20200203_2020-07-28.html
Manihot walkerae,(1)B,Food,Roots and tubers,Manihot,Cassava,11.11111111,0.0,0.0,3.703703704,HP,0.0,19.14688417,66.66666667,28.60451695,MP,3.703703704,28.60451695,3.703703704,28.60451695,16.15411032,HP,MP,HP,Least Concern (LC),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Manihot/Manihot walkerae_Run20200203_2020-07-28.html
Nicotiana attenuata,(1)B,Medicinal,Stimulants,Nicotiana,Tobacco,1.742738589,13.34593087,38.46153846,17.85006931,HP,17.12846348,15.0819187,90.90909091,41.03982436,MP,17.85006931,41.03982436,17.85006931,41.03982436,29.44494684,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Nicotiana/Nicotiana attenuata_Run20200203_2020-07-28.html
Nicotiana clevelandii,(1)B,Medicinal,Stimulants,Nicotiana,Tobacco,2.696629213,0.0,0.0,0.898876404,HP,37.31343284,30.6398725,100.0,55.98443511,LP,0.898876404,55.98443511,0.898876404,55.98443511,28.44165576,HP,LP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Nicotiana/Nicotiana clevelandii_Run20200203_2020-07-28.html
Nicotiana obtusifolia,(1)B,Medicinal,Stimulants,Nicotiana,Tobacco,0.7664670659999999,5.834386717999999,12.5,6.3669512610000005,HP,33.76494024,22.26530336,88.23529412,48.08851257,MP,6.3669512610000005,48.08851257,6.3669512610000005,48.08851257,27.22773192,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Nicotiana/Nicotiana obtusifolia_Run20200203_2020-07-28.html
Nicotiana quadrivalvis,(1)B,Medicinal,Stimulants,Nicotiana,Tobacco,2.861035422,4.593905723,33.33333333,13.59609149,HP,12.66490765,10.3222362,85.71428571,36.23380986,MP,13.59609149,36.23380986,13.59609149,36.23380986,24.91495067,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Nicotiana/Nicotiana quadrivalvis_Run20200203_2020-07-28.html
Nicotiana repanda,(1)B,Medicinal,Stimulants,Nicotiana,Tobacco,6.338028168999998,4.979627739,40.0,17.1058853,HP,26.47058824,10.16987335,100.0,45.54682053,MP,17.1058853,45.54682053,17.1058853,45.54682053,31.32635292,HP,MP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Nicotiana/Nicotiana repanda_Run20200203_2020-07-28.html
Oryza latifolia,(1)A,Food,Cereals and pseudocereals,Oryza,Rice,16.60377358,0.0,0.0,5.534591195,HP,26.47058824,12.46329646,100.0,46.31129489999999,MP,5.534591195,46.31129489999999,5.534591195,46.31129489999999,25.92294305,HP,MP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Oryza/Oryza latifolia_Run20200203_2020-07-28.html
Panicum virgatum,(1)A,Forage and feed,Forages and feeds,Panicum,Switchgrass,6.198166739,18.54518454,51.5625,25.43528376,MP,12.50544662,3.948694844,92.72727273,36.39380473,MP,25.43528376,36.39380473,25.43528376,36.39380473,30.91454425,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Panicum/Panicum virgatum_Run20200203_2020-07-28.html
Persea borbonia,(1)C,Food,Fruits,Persea,Avocado,1.427721594,0.0,0.0,0.475907198,HP,19.08396947,8.896418094,86.66666667,38.21568474,MP,0.475907198,38.21568474,0.475907198,38.21568474,19.34579597,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Persea/Persea borbonia_Run20200203_2020-07-28.html
Persea palustris,(1)C,Food,Fruits,Persea,Avocado,10.0,0.0,0.0,3.333333333,HP,0.0,,,0.0,HP,3.333333333,0.0,0.0,3.333333333,1.666666667,HP,HP,HP,Critically Endangered (CR),Critically Endangered (CR),Critically Endangered (CR),./compiledSummaryDocs/Persea/Persea palustris_Run20200203_2020-07-28.html
Phaseolus acutifolius var. acutifolius,(1)A,Food,Pulses,Phaseolus,"Lima bean, tepary bean",30.72625698,23.49974458,88.88888889,47.70496348,MP,13.79310345,7.165900647000001,60.0,26.9863347,MP,47.70496348,26.9863347,26.9863347,47.70496348,37.34564909,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Phaseolus/Phaseolus acutifolius var. acutifolius_Run20200203_2020-07-28.html
Phaseolus acutifolius var. tenuifolius,(1)A,Food,Pulses,Phaseolus,"Lima bean, tepary bean",31.22171946,35.75958925,100.0,55.66043623,LP,30.43478261,13.85229544,100.0,48.09569268,MP,55.66043623,48.09569268,48.09569268,55.66043623,51.87806446,MP,LP,LP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Phaseolus/Phaseolus acutifolius var. tenuifolius_Run20200203_2020-07-28.html
Phaseolus angustissimus,(1)B,Food,Pulses,Phaseolus,"Lima bean, tepary bean",2.433090024,7.375186786,62.5,24.10275894,HP,16.94255112,10.69651949,100.0,42.54635687,MP,24.10275894,42.54635687,24.10275894,42.54635687,33.324557899999995,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Phaseolus/Phaseolus angustissimus_Run20200203_2020-07-28.html
Phaseolus filiformis,(1)B,Food,Pulses,Phaseolus,"Lima bean, tepary bean",12.84495735,33.14621261,64.28571429,36.75896142,MP,47.13216958,37.99656048,91.66666667,58.93179891,LP,36.75896142,58.93179891,36.75896142,58.93179891,47.84538016,MP,LP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Phaseolus/Phaseolus filiformis_Run20200203_2020-07-28.html
Phaseolus grayanus,(1)C,Food,Pulses,Phaseolus,"Lima bean, tepary bean",16.43598616,21.44936777,83.33333333,40.40622909,MP,30.82191781,15.76801438,100.0,48.86331073,MP,40.40622909,48.86331073,40.40622909,48.86331073,44.63476991,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Phaseolus/Phaseolus grayanus_Run20200203_2020-07-28.html
Phaseolus leptostachyus var. leptostachyus,(1)C,Food,Pulses,Phaseolus,"Lima bean, tepary bean",0.0,0.0,0.0,0.0,HP,0.0,,,0.0,HP,0.0,0.0,0.0,0.0,0.0,HP,HP,HP,Critically Endangered (CR),Endangered (EN),Critically Endangered (CR),./compiledSummaryDocs/Phaseolus/Phaseolus leptostachyus var. leptostachyus_Run20200203_2020-07-28.html
Phaseolus maculatus subsp. maculatus,(1)B,Food,Pulses,Phaseolus,"Lima bean, tepary bean",8.73015873,25.2791155,77.77777778,37.26235067,MP,19.51219512,11.42315072,88.88888889,39.94141158,MP,37.26235067,39.94141158,37.26235067,39.94141158,38.60188112,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Phaseolus/Phaseolus maculatus subsp. maculatus_Run20200203_2020-07-28.html
Phaseolus maculatus subsp. ritensis,(1)B,Food,Pulses,Phaseolus,"Lima bean, tepary bean",22.72727273,31.60598931,45.45454545,33.2626025,MP,18.87550201,17.28381752,90.90909091,42.35613681,MP,33.2626025,42.35613681,33.2626025,42.35613681,37.80936965,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Phaseolus/Phaseolus maculatus subsp. ritensis_Run20200203_2020-07-28.html
Phaseolus parvulus,(1)C,Food,Pulses,Phaseolus,"Lima bean, tepary bean",9.649122807000001,18.44080862,37.5,21.86331048,HP,30.12987013,16.12357163,83.33333333,43.1955917,MP,21.86331048,43.1955917,21.86331048,43.1955917,32.52945109,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Phaseolus/Phaseolus parvulus_Run20200203_2020-07-28.html
Phaseolus polystachios subsp. polystachios,(1)B,Food,Pulses,Phaseolus,"Lima bean, tepary bean",6.140350877,4.350863564,28.57142857,13.020881,HP,20.0,6.2218397770000005,100.0,42.07394659,MP,13.020881,42.07394659,13.020881,42.07394659,27.547413800000005,HP,MP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Phaseolus/Phaseolus polystachios subsp. polystachios_Run20200203_2020-07-28.html
Phaseolus polystachios subsp. sinuatus,(1)B,Food,Pulses,Phaseolus,"Lima bean, tepary bean",1.709401709,0.0,0.0,0.56980057,HP,0.0,4.206729571,100.0,34.73557652,MP,0.56980057,34.73557652,0.56980057,34.73557652,17.65268855,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Phaseolus/Phaseolus polystachios subsp. sinuatus_Run20200203_2020-07-28.html
Phaseolus polystachios subsp. smilacifolius,(1)B,Food,Pulses,Phaseolus,"Lima bean, tepary bean",0.0,0.0,0.0,0.0,HP,50.0,7.880354777000001,100.0,52.62678493,LP,0.0,52.62678493,0.0,52.62678493,26.31339246,HP,LP,MP,Vulnerable (VU),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Phaseolus/Phaseolus polystachios subsp. smilacifolius_Run20200203_2020-07-28.html
Phaseolus texensis,(1)C,Food,Pulses,Phaseolus,"Lima bean, tepary bean",4.0,57.29148203,100.0,53.76382734,LP,0.0,3.36444263,100.0,34.45481421,MP,53.76382734,34.45481421,34.45481421,53.76382734,44.10932078,MP,LP,MP,Vulnerable (VU),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Phaseolus/Phaseolus texensis_Run20200203_2020-07-28.html
Pistacia texana,(1)A,Food,Nuts,Pistacia,Pistachio,48.38709677,0.0,0.0,16.12903226,HP,0.0,0.438529386,100.0,33.4795098,MP,16.12903226,33.4795098,16.12903226,33.4795098,24.80427103,HP,MP,HP,Least Concern (LC),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Pistacia/Pistacia texana_Run20200203_2020-07-28.html
Prunus americana,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.055946647,0.588621721,10.20408163,3.94955,HP,4.653130288,3.1190506160000004,100.0,35.924060299999994,MP,3.94955,35.924060299999994,3.94955,35.924060299999994,19.93680515,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus americana_Run20200203_2020-07-28.html
Prunus andersonii,(1)B,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.99809705,11.44441635,44.44444444,19.29565262,HP,21.1631664,29.1730707,100.0,50.11207903,LP,19.29565262,50.11207903,19.29565262,50.11207903,34.70386582,HP,LP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus andersonii_Run20200203_2020-07-28.html
Prunus angustifolia,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",0.804681785,0.0,0.0,0.268227262,HP,3.333333333,3.004999091,89.65517241,31.99783495,MP,0.268227262,31.99783495,0.268227262,31.99783495,16.1330311,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus angustifolia_Run20200203_2020-07-28.html
Prunus caroliniana,(1)C,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.351351351,0.0,0.0,0.45045045,HP,4.5,4.2967050030000005,78.57142857,29.12271119,MP,0.45045045,29.12271119,0.45045045,29.12271119,14.78658082,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus caroliniana_Run20200203_2020-07-28.html
Prunus emarginata,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",0.620534035,5.280710004,21.42857143,9.109938489,HP,19.56856703,13.73351393,96.0,43.10069365,MP,9.109938489,43.10069365,9.109938489,43.10069365,26.10531607,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus emarginata_Run20200203_2020-07-28.html
Prunus eremophila,(1)C,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",0.0,0.0,0.0,0.0,HP,100.0,87.03514388,100.0,95.67838129,SC,0.0,95.67838129,0.0,95.67838129,47.83919065,HP,SC,MP,Endangered (EN),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Prunus/Prunus eremophila_Run20200203_2020-07-28.html
Prunus fasciculata var. fasciculata,(1)C,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",3.076923077,0.0,0.0,1.025641026,HP,52.27272727,37.02268316,100.0,63.09847014,LP,1.025641026,63.09847014,1.025641026,63.09847014,32.06205558,HP,LP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Prunus/Prunus fasciculata var. fasciculata_Run20200203_2020-07-28.html
Prunus fasciculata var. punctata,(1)C,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",3.921568627,0.0,0.0,1.307189542,HP,43.47826087,6.412197278,50.0,33.29681938,MP,1.307189542,33.29681938,1.307189542,33.29681938,17.30200446,HP,MP,HP,Vulnerable (VU),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Prunus/Prunus fasciculata var. punctata_Run20200203_2020-07-28.html
Prunus fremontii,(1)B,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.135190918,0.0,0.0,0.378396973,HP,53.60623782,39.20118343,100.0,64.26914042,LP,0.378396973,64.26914042,0.378396973,64.26914042,32.32376869,HP,LP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus fremontii_Run20200203_2020-07-28.html
Prunus geniculata,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.769911504,0.0,0.0,0.589970501,HP,0.0,7.727489457999999,100.0,35.90916315,MP,0.589970501,35.90916315,0.589970501,35.90916315,18.24956683,HP,MP,HP,Endangered (EN),Vulnerable (VU),Endangered (EN),./compiledSummaryDocs/Prunus/Prunus geniculata_Run20200203_2020-07-28.html
Prunus gracilis,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",0.0,0.0,0.0,0.0,HP,1.886792453,0.4279156,83.33333333,28.54934713,MP,0.0,28.54934713,0.0,28.54934713,14.27467356,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Prunus/Prunus gracilis_Run20200203_2020-07-28.html
Prunus havardii,(1)B,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",2.777777778,0.0,0.0,0.925925926,HP,13.33333333,14.43900769,100.0,42.59078034,MP,0.925925926,42.59078034,0.925925926,42.59078034,21.75835313,HP,MP,HP,Vulnerable (VU),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Prunus/Prunus havardii_Run20200203_2020-07-28.html
Prunus hortulana,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.428571429,5.791121114,22.22222222,9.813971588,HP,6.542056075,2.785118595,66.66666667,25.33128045,MP,9.813971588,25.33128045,9.813971588,25.33128045,17.57262602,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus hortulana_Run20200203_2020-07-28.html
Prunus ilicifolia var. ilicifolia,(1)C,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",0.0,0.0,0.0,0.0,HP,17.46411483,13.86943771,100.0,43.77785085,MP,0.0,43.77785085,0.0,43.77785085,21.88892542,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus ilicifolia var. ilicifolia_Run20200203_2020-07-28.html
Prunus ilicifolia var. occidentalis,(1)C,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",7.37704918,0.0,0.0,2.459016393,HP,39.7260274,11.89064622,100.0,50.53889121,LP,2.459016393,50.53889121,2.459016393,50.53889121,26.4989538,HP,LP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Prunus/Prunus ilicifolia var. occidentalis_Run20200203_2020-07-28.html
Prunus maritima,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",5.763688761,15.48507217,100.0,40.41625364,MP,23.52941176,15.93978936,66.66666667,35.3786226,MP,40.41625364,35.3786226,35.3786226,40.41625364,37.89743812,MP,MP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Prunus/Prunus maritima_Run20200203_2020-07-28.html
Prunus mexicana,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.874595992,1.068794574,6.25,3.064463522,HP,10.42654028,4.844739894,93.33333333,36.20153784,MP,3.064463522,36.20153784,3.064463522,36.20153784,19.63300068,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus mexicana_Run20200203_2020-07-28.html
Prunus minutiflora,(1)B,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.438848921,0.0,0.0,0.479616307,HP,6.666666667,1.039278582,75.0,27.56864842,MP,0.479616307,27.56864842,0.479616307,27.56864842,14.02413236,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Prunus/Prunus minutiflora_Run20200203_2020-07-28.html
Prunus murrayana,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",0.0,0.0,0.0,0.0,HP,21.42857143,2.026619617,100.0,41.15173035,MP,0.0,41.15173035,0.0,41.15173035,20.57586517,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Prunus/Prunus murrayana_Run20200203_2020-07-28.html
Prunus myrtifolia,(1)C,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",0.238663484,0.0,0.0,0.079554495,HP,22.22222222,13.93272614,100.0,45.38498279,MP,0.079554495,45.38498279,0.079554495,45.38498279,22.73226864,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Prunus/Prunus myrtifolia_Run20200203_2020-07-28.html
Prunus nigra,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",3.0857142860000004,0.0,0.0,1.028571429,HP,4.054054054,4.256567563,100.0,36.10354054,MP,1.028571429,36.10354054,1.028571429,36.10354054,18.56605598,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus nigra_Run20200203_2020-07-28.html
Prunus pensylvanica,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.017890191,0.296060115,27.27272727,9.528892526,HP,10.55634807,6.3654065000000015,100.0,38.97391819,MP,9.528892526,38.97391819,9.528892526,38.97391819,24.25140536,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus pensylvanica_Run20200203_2020-07-28.html
Prunus pumila var. besseyi,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",8.653846154,0.0,0.0,2.884615385,HP,1.612903226,1.7911228330000002,100.0,34.46800869,MP,2.884615385,34.46800869,2.884615385,34.46800869,18.67631204,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus pumila var. besseyi_Run20200203_2020-07-28.html
Prunus pumila var. depressa,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",8.287292818,0.0,0.0,2.762430939,HP,6.666666667,2.922874693,100.0,36.52984712,MP,2.762430939,36.52984712,2.762430939,36.52984712,19.64613903,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Prunus/Prunus pumila var. depressa_Run20200203_2020-07-28.html
Prunus pumila var. pumila,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.886792453,0.0,0.0,0.628930818,HP,12.90322581,4.791179341,100.0,39.23146838,MP,0.628930818,39.23146838,0.628930818,39.23146838,19.9301996,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Prunus/Prunus pumila var. pumila_Run20200203_2020-07-28.html
Prunus pumila var. susquehanae,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.33037694,0.0,0.0,0.44345898,HP,9.523809523999999,3.5101498939999995,93.33333333,35.45576425,MP,0.44345898,35.45576425,0.44345898,35.45576425,17.94961162,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Prunus/Prunus pumila var. susquehanae_Run20200203_2020-07-28.html
Prunus rivularis,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.076426265,0.0,0.0,0.358808755,HP,5.128205128,2.740277496,80.0,29.28949421,MP,0.358808755,29.28949421,0.358808755,29.28949421,14.82415148,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus rivularis_Run20200203_2020-07-28.html
Prunus serotina var. alabamensis,(1)C,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.428571429,5.436789684,33.33333333,13.39956482,HP,8.333333332999999,2.296487939,100.0,36.87660709,MP,13.39956482,36.87660709,13.39956482,36.87660709,25.13808595,HP,MP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Prunus/Prunus serotina var. alabamensis_Run20200203_2020-07-28.html
